"","papers","ifact","years"
"1080",5.6,5.2,5.35714285714286
"1081",5.6,5.4,5.35714285714286
"1082",5.6,5.6,5.35714285714286
"1083",5.6,5.8,5.35714285714286
"1084",5.6,6,5.35714285714286
"1085",5.6,6.2,5.35714285714286
"1086",5.6,6.4,5.35714285714286
"1087",5.6,6.6,5.35714285714286
"1088",5.6,6.8,5.35714285714286
"1089",5.6,7,5.35714285714286
"1090",5.6,7.2,5.35714285714286
"1091",5.6,7.4,5.35714285714286
"1092",5.6,7.6,5.35714285714286
"1093",5.6,7.8,5.35714285714286
"1094",5.6,8,5.35714285714286
"1095",5.6,8.2,5.35714285714286
"1096",5.6,8.4,5.35714285714286
"1097",5.6,8.6,4.28571428571428
"1098",5.6,8.8,4.28571428571428
"1099",5.6,9,4.28571428571428
"1100",5.6,9.2,4.28571428571428
"1101",5.6,9.4,4.28571428571428
"1102",5.6,9.6,4.28571428571428
"1103",5.6,9.8,4.28571428571428
"1104",5.6,10,4.28571428571428
"1105",5.8,1,12.4137931034483
"1106",5.8,1.2,11.3793103448276
"1107",5.8,1.4,10.3448275862069
"1108",5.8,1.6,9.31034482758621
"1109",5.8,1.8,8.27586206896552
"1110",5.8,2,8.27586206896552
"1111",5.8,2.2,7.24137931034483
"1112",5.8,2.4,7.24137931034483
"1113",5.8,2.6,7.24137931034483
"1114",5.8,2.8,7.24137931034483
"1115",5.8,3,6.20689655172414
"1116",5.8,3.2,6.20689655172414
"1117",5.8,3.4,6.20689655172414
"1118",5.8,3.6,6.20689655172414
"1119",5.8,3.8,6.20689655172414
"1120",5.8,4,6.20689655172414
"1121",5.8,4.2,6.20689655172414
"1122",5.8,4.4,5.17241379310345
"1123",5.8,4.6,5.17241379310345
"1124",5.8,4.8,5.17241379310345
"1125",5.8,5,5.17241379310345
"1126",5.8,5.2,5.17241379310345
"1127",5.8,5.4,5.17241379310345
"1128",5.8,5.6,5.17241379310345
"1129",5.8,5.8,5.17241379310345
"1130",5.8,6,5.17241379310345
"1131",5.8,6.2,5.17241379310345
"1132",5.8,6.4,5.17241379310345
"1133",5.8,6.6,5.17241379310345
"1134",5.8,6.8,5.17241379310345
"1135",5.8,7,5.17241379310345
"1136",5.8,7.2,5.17241379310345
"1137",5.8,7.4,5.17241379310345
"1138",5.8,7.6,5.17241379310345
"1139",5.8,7.8,5.17241379310345
"1140",5.8,8,5.17241379310345
"1141",5.8,8.2,5.17241379310345
"1142",5.8,8.4,5.17241379310345
"1143",5.8,8.6,5.17241379310345
"1144",5.8,8.8,4.13793103448276
"1145",5.8,9,4.13793103448276
"1146",5.8,9.2,4.13793103448276
"1147",5.8,9.4,4.13793103448276
"1148",5.8,9.6,4.13793103448276
"1149",5.8,9.8,4.13793103448276
"1150",5.8,10,4.13793103448276
"1151",6,1,12.8333333333333
"1152",6,1.2,11.6666666666667
"1153",6,1.4,10.5
"1154",6,1.6,9.33333333333333
"1155",6,1.8,8.16666666666667
"1156",6,2,8.16666666666667
"1157",6,2.2,8.16666666666667
"1158",6,2.4,7
"1159",6,2.6,7
"1160",6,2.8,7
"1161",6,3,7
"1162",6,3.2,7
"1163",6,3.4,5.83333333333333
"1164",6,3.6,5.83333333333333
"1165",6,3.8,5.83333333333333
"1166",6,4,5.83333333333333
"1167",6,4.2,5.83333333333333
"1168",6,4.4,5.83333333333333
"1169",6,4.6,5.83333333333333
"1170",6,4.8,5.83333333333333
"1171",6,5,5.83333333333333
"1172",6,5.2,5.83333333333333
"1173",6,5.4,5.83333333333333
"1174",6,5.6,5.83333333333333
"1175",6,5.8,5.83333333333333
"1176",6,6,5.83333333333333
"1177",6,6.2,4.66666666666667
"1178",6,6.4,4.66666666666667
"1179",6,6.6,4.66666666666667
"1180",6,6.8,4.66666666666667
"1181",6,7,4.66666666666667
"1182",6,7.2,4.66666666666667
"1183",6,7.4,4.66666666666667
"1184",6,7.6,4.66666666666667
"1185",6,7.8,4.66666666666667
"1186",6,8,4.66666666666667
"1187",6,8.2,4.66666666666667
"1188",6,8.4,4.66666666666667
"1189",6,8.6,4.66666666666667
"1190",6,8.8,4.66666666666667
"1191",6,9,4.66666666666667
"1192",6,9.2,4.66666666666667
"1193",6,9.4,4.66666666666667
"1194",6,9.6,4.66666666666667
"1195",6,9.8,4.66666666666667
"1196",6,10,4.66666666666667
"1197",6.2,1,12.4193548387097
"1198",6.2,1.2,11.2903225806452
"1199",6.2,1.4,10.1612903225807
"1200",6.2,1.6,9.03225806451613
"1201",6.2,1.8,9.03225806451613
"1202",6.2,2,7.90322580645161
"1203",6.2,2.2,7.90322580645161
"1204",6.2,2.4,7.90322580645161
"1205",6.2,2.6,6.77419354838709
"1206",6.2,2.8,6.77419354838709
"1207",6.2,3,6.77419354838709
"1208",6.2,3.2,6.77419354838709
"1209",6.2,3.4,6.77419354838709
"1210",6.2,3.6,5.64516129032258
"1211",6.2,3.8,5.64516129032258
"1212",6.2,4,5.64516129032258
"1213",6.2,4.2,5.64516129032258
"1214",6.2,4.4,5.64516129032258
"1215",6.2,4.6,5.64516129032258
"1216",6.2,4.8,5.64516129032258
"1217",6.2,5,5.64516129032258
"1218",6.2,5.2,5.64516129032258
"1219",6.2,5.4,5.64516129032258
"1220",6.2,5.6,5.64516129032258
"1221",6.2,5.8,5.64516129032258
"1222",6.2,6,5.64516129032258
"1223",6.2,6.2,5.64516129032258
"1224",6.2,6.4,4.51612903225806
"1225",6.2,6.6,4.51612903225806
"1226",6.2,6.8,4.51612903225806
"1227",6.2,7,4.51612903225806
"1228",6.2,7.2,4.51612903225806
"1229",6.2,7.4,4.51612903225806
"1230",6.2,7.6,4.51612903225806
"1231",6.2,7.8,4.51612903225806
"1232",6.2,8,4.51612903225806
"1233",6.2,8.2,4.51612903225806
"1234",6.2,8.4,4.51612903225806
"1235",6.2,8.6,4.51612903225806
"1236",6.2,8.8,4.51612903225806
"1237",6.2,9,4.51612903225806
"1238",6.2,9.2,4.51612903225806
"1239",6.2,9.4,4.51612903225806
"1240",6.2,9.6,4.51612903225806
"1241",6.2,9.8,4.51612903225806
"1242",6.2,10,4.51612903225806
"1243",6.4,1,12.03125
"1244",6.4,1.2,10.9375
"1245",6.4,1.4,9.84375
"1246",6.4,1.6,8.75
"1247",6.4,1.8,8.75
"1248",6.4,2,7.65625
"1249",6.4,2.2,7.65625
"1250",6.4,2.4,7.65625
"1251",6.4,2.6,6.5625
"1252",6.4,2.8,6.5625
"1253",6.4,3,6.5625
"1254",6.4,3.2,6.5625
"1255",6.4,3.4,6.5625
"1256",6.4,3.6,6.5625
"1257",6.4,3.8,5.46875
"1258",6.4,4,5.46875
"1259",6.4,4.2,5.46875
"1260",6.4,4.4,5.46875
"1261",6.4,4.6,5.46875
"1262",6.4,4.8,5.46875
"1263",6.4,5,5.46875
"1264",6.4,5.2,5.46875
"1265",6.4,5.4,5.46875
"1266",6.4,5.6,5.46875
"1267",6.4,5.8,5.46875
"1268",6.4,6,5.46875
"1269",6.4,6.2,5.46875
"1270",6.4,6.4,5.46875
"1271",6.4,6.6,4.375
"1272",6.4,6.8,4.375
"1273",6.4,7,4.375
"1274",6.4,7.2,4.375
"1275",6.4,7.4,4.375
"1276",6.4,7.6,4.375
"1277",6.4,7.8,4.375
"1278",6.4,8,4.375
"1279",6.4,8.2,4.375
"1280",6.4,8.4,4.375
"1281",6.4,8.6,4.375
"1282",6.4,8.8,4.375
"1283",6.4,9,4.375
"1284",6.4,9.2,4.375
"1285",6.4,9.4,4.375
"1286",6.4,9.6,4.375
"1287",6.4,9.8,4.375
"1288",6.4,10,4.375
"1289",6.6,1,12.7272727272727
"1290",6.6,1.2,10.6060606060606
"1291",6.6,1.4,9.54545454545455
"1292",6.6,1.6,9.54545454545455
"1293",6.6,1.8,8.48484848484848
"1294",6.6,2,7.42424242424242
"1295",6.6,2.2,7.42424242424242
"1296",6.6,2.4,7.42424242424242
"1297",6.6,2.6,6.36363636363636
"1298",6.6,2.8,6.36363636363636
"1299",6.6,3,6.36363636363636
"1300",6.6,3.2,6.36363636363636
"1301",6.6,3.4,6.36363636363636
"1302",6.6,3.6,6.36363636363636
"1303",6.6,3.8,5.3030303030303
"1304",6.6,4,5.3030303030303
"1305",6.6,4.2,5.3030303030303
"1306",6.6,4.4,5.3030303030303
"1307",6.6,4.6,5.3030303030303
"1308",6.6,4.8,5.3030303030303
"1309",6.6,5,5.3030303030303
"1310",6.6,5.2,5.3030303030303
"1311",6.6,5.4,5.3030303030303
"1312",6.6,5.6,5.3030303030303
"1313",6.6,5.8,5.3030303030303
"1314",6.6,6,5.3030303030303
"1315",6.6,6.2,5.3030303030303
"1316",6.6,6.4,5.3030303030303
"1317",6.6,6.6,5.3030303030303
"1318",6.6,6.8,4.24242424242424
"1319",6.6,7,4.24242424242424
"1320",6.6,7.2,4.24242424242424
"1321",6.6,7.4,4.24242424242424
"1322",6.6,7.6,4.24242424242424
"1323",6.6,7.8,4.24242424242424
"1324",6.6,8,4.24242424242424
"1325",6.6,8.2,4.24242424242424
"1326",6.6,8.4,4.24242424242424
"1327",6.6,8.6,4.24242424242424
"1328",6.6,8.8,4.24242424242424
"1329",6.6,9,4.24242424242424
"1330",6.6,9.2,4.24242424242424
"1331",6.6,9.4,4.24242424242424
"1332",6.6,9.6,4.24242424242424
"1333",6.6,9.8,4.24242424242424
"1334",6.6,10,4.24242424242424
"1335",6.8,1,12.3529411764706
"1336",6.8,1.2,10.2941176470588
"1337",6.8,1.4,9.26470588235295
"1338",6.8,1.6,9.26470588235295
"1339",6.8,1.8,8.23529411764707
"1340",6.8,2,8.23529411764707
"1341",6.8,2.2,7.20588235294118
"1342",6.8,2.4,7.20588235294118
"1343",6.8,2.6,7.20588235294118
"1344",6.8,2.8,6.1764705882353
"1345",6.8,3,6.1764705882353
"1346",6.8,3.2,6.1764705882353
"1347",6.8,3.4,6.1764705882353
"1348",6.8,3.6,6.1764705882353
"1349",6.8,3.8,6.1764705882353
"1350",6.8,4,5.14705882352941
"1351",6.8,4.2,5.14705882352941
"1352",6.8,4.4,5.14705882352941
"1353",6.8,4.6,5.14705882352941
"1354",6.8,4.8,5.14705882352941
"1355",6.8,5,5.14705882352941
"1356",6.8,5.2,5.14705882352941
"1357",6.8,5.4,5.14705882352941
"1358",6.8,5.6,5.14705882352941
"1359",6.8,5.8,5.14705882352941
"1360",6.8,6,5.14705882352941
"1361",6.8,6.2,5.14705882352941
"1362",6.8,6.4,5.14705882352941
"1363",6.8,6.6,5.14705882352941
"1364",6.8,6.8,5.14705882352941
"1365",6.8,7,4.11764705882353
"1366",6.8,7.2,4.11764705882353
"1367",6.8,7.4,4.11764705882353
"1368",6.8,7.6,4.11764705882353
"1369",6.8,7.8,4.11764705882353
"1370",6.8,8,4.11764705882353
"1371",6.8,8.2,4.11764705882353
"1372",6.8,8.4,4.11764705882353
"1373",6.8,8.6,4.11764705882353
"1374",6.8,8.8,4.11764705882353
"1375",6.8,9,4.11764705882353
"1376",6.8,9.2,4.11764705882353
"1377",6.8,9.4,4.11764705882353
"1378",6.8,9.6,4.11764705882353
"1379",6.8,9.8,4.11764705882353
"1380",6.8,10,4.11764705882353
"1381",7,1,12.5714285714286
"1382",7,1.2,11.4285714285714
"1383",7,1.4,10.2857142857143
"1384",7,1.6,9.14285714285715
"1385",7,1.8,8.00000000000001
"1386",7,2,8.00000000000001
"1387",7,2.2,8.00000000000001
"1388",7,2.4,6.85714285714286
"1389",7,2.6,6.85714285714286
"1390",7,2.8,6.85714285714286
"1391",7,3,6.85714285714286
"1392",7,3.2,5.71428571428572
"1393",7,3.4,5.71428571428572
"1394",7,3.6,5.71428571428572
"1395",7,3.8,5.71428571428572
"1396",7,4,5.71428571428572
"1397",7,4.2,5.71428571428572
"1398",7,4.4,5.71428571428572
"1399",7,4.6,5.71428571428572
"1400",7,4.8,5.71428571428572
"1401",7,5,5.71428571428572
"1402",7,5.2,5.71428571428572
"1403",7,5.4,4.57142857142857
"1404",7,5.6,4.57142857142857
"1405",7,5.8,4.57142857142857
"1406",7,6,4.57142857142857
"1407",7,6.2,4.57142857142857
"1408",7,6.4,4.57142857142857
"1409",7,6.6,4.57142857142857
"1410",7,6.8,4.57142857142857
"1411",7,7,4.57142857142857
"1412",7,7.2,4.57142857142857
"1413",7,7.4,4.57142857142857
"1414",7,7.6,4.57142857142857
"1415",7,7.8,4.57142857142857
"1416",7,8,4.57142857142857
"1417",7,8.2,4.57142857142857
"1418",7,8.4,4.57142857142857
"1419",7,8.6,4.57142857142857
"1420",7,8.8,4.57142857142857
"1421",7,9,4.57142857142857
"1422",7,9.2,4.57142857142857
"1423",7,9.4,4.57142857142857
"1424",7,9.6,4.57142857142857
"1425",7,9.8,4.57142857142857
"1426",7,10,4.57142857142857
"1427",7.2,1,12.2222222222222
"1428",7.2,1.2,11.1111111111111
"1429",7.2,1.4,10
"1430",7.2,1.6,8.8888888888889
"1431",7.2,1.8,7.77777777777779
"1432",7.2,2,7.77777777777779
"1433",7.2,2.2,7.77777777777779
"1434",7.2,2.4,6.66666666666667
"1435",7.2,2.6,6.66666666666667
"1436",7.2,2.8,6.66666666666667
"1437",7.2,3,6.66666666666667
"1438",7.2,3.2,6.66666666666667
"1439",7.2,3.4,5.55555555555556
"1440",7.2,3.6,5.55555555555556
"1441",7.2,3.8,5.55555555555556
"1442",7.2,4,5.55555555555556
"1443",7.2,4.2,5.55555555555556
"1444",7.2,4.4,5.55555555555556
"1445",7.2,4.6,5.55555555555556
"1446",7.2,4.8,5.55555555555556
"1447",7.2,5,5.55555555555556
"1448",7.2,5.2,5.55555555555556
"1449",7.2,5.4,5.55555555555556
"1450",7.2,5.6,4.44444444444444
"1451",7.2,5.8,4.44444444444444
"1452",7.2,6,4.44444444444444
"1453",7.2,6.2,4.44444444444444
"1454",7.2,6.4,4.44444444444444
"1455",7.2,6.6,4.44444444444444
"1456",7.2,6.8,4.44444444444444
"1457",7.2,7,4.44444444444444
"1458",7.2,7.2,4.44444444444444
"1459",7.2,7.4,4.44444444444444
"1460",7.2,7.6,4.44444444444444
"1461",7.2,7.8,4.44444444444444
"1462",7.2,8,4.44444444444444
